Course Name,Course Code,Section,Index
SOCIAL INFORMATICS,04:547:200,11,13442
INFORMATION TECHNOLOGY FUNDAMENTALS,04:547:201,01,13443
INFORMATION TECHNOLOGY FUNDAMENTALS,04:547:201,02,13444
INFORMATION TECHNOLOGY FUNDAMENTALS,04:547:201,03,13445
INFORMATION TECHNOLOGY FUNDAMENTALS,04:547:201,04,13446
INFORMATION TECHNOLOGY FUNDAMENTALS,04:547:201,05,13447
INFORMATION TECHNOLOGY FUNDAMENTALS,04:547:201,06,13448
INFORMATION TECHNOLOGY FUNDAMENTALS,04:547:201,07,13449
INFORMATION TECHNOLOGY FUNDAMENTALS,04:547:201,11,13453
OBJECT-ORIENTED PROGRAMMING,04:547:202,01,13454
OBJECT-ORIENTED PROGRAMMING,04:547:202,02,13455
OBJECT-ORIENTED PROGRAMMING,04:547:202,03,13456
OBJECT-ORIENTED PROGRAMMING,04:547:202,07,13460
OBJECT-ORIENTED PROGRAMMING,04:547:202,09,13462
MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS,04:547:210,01,13464
MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS,04:547:210,03,13466
MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS,04:547:210,04,13467
MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS,04:547:210,06,13469
MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS,04:547:210,07,13470
MANAGEMENT OF TECHNOLOGICAL ORGANIZATIONS,04:547:210,10,13473
SOCIAL IMPACTS OF VIDEO GAMING,04:547:215,01,13474
SOCIAL IMPACTS OF VIDEO GAMING,04:547:215,02,13475
SOCIAL IMPACTS OF VIDEO GAMING,04:547:215,03,13476
RETRIEVING AND EVALUATING ELECTRONIC INFORMATION,04:547:220,01,13478
RETRIEVING AND EVALUATING ELECTRONIC INFORMATION,04:547:220,02,13479
FUNDAMENTALS OF DATA CURATION AND MANAGEMENT,04:547:221,03,13483
FUNDAMENTALS OF DATA CURATION AND MANAGEMENT,04:547:221,05,23535
HUMAN COMPUTER INTERACTION,04:547:230,01,13485
HUMAN COMPUTER INTERACTION,04:547:230,02,13486
HUMAN COMPUTER INTERACTION,04:547:230,03,13487
HUMAN COMPUTER INTERACTION,04:547:230,04,13488
HUMAN COMPUTER INTERACTION,04:547:230,05,13489
HUMAN COMPUTER INTERACTION,04:547:230,07,13491
HUMAN COMPUTER INTERACTION,04:547:230,08,13492
APPLICATION OF RESEARCH IN INFORMATION TECHNOLOGY,04:547:300,01,13493
STRATEGIC LEADERSHIP IN INFORMATICS,04:547:310,01,13495
INFORMATION TECHNOLOGY PROJECT          MANAGEMENT,04:547:311,01,13498
GAME DESIGN METHODOLOGY,04:547:315,01,13500
GAME DESIGN METHODOLOGY,04:547:315,02,13501
WEB DESIGN,04:547:320,02,13503
WEB DESIGN,04:547:320,03,13504
WEB DESIGN,04:547:320,09,13510
WEB DESIGN,04:547:320,10,13511
WEB DESIGN,04:547:320,11,13512
INFORMATION VISUALIZATION,04:547:321,01,13513
INFORMATION VISUALIZATION,04:547:321,02,13514
INFORMATION VISUALIZATION,04:547:321,04,13516
INFORMATION VISUALIZATION,04:547:321,05,23299
INFORMATION VISUALIZATION,04:547:321,06,23459
INFORMATION VISUALIZATION,04:547:321,07,23460
DATABASE TECHNOLOGIES,04:547:330,01,13517
DATABASE TECHNOLOGIES,04:547:330,04,13520
NETWORKING AND INTERNET TECHNOLOGY,04:547:331,01,13521
NETWORKING AND INTERNET TECHNOLOGY,04:547:331,02,13522
NETWORKING AND INTERNET TECHNOLOGY,04:547:331,03,13523
NETWORKING AND INTERNET TECHNOLOGY,04:547:331,04,13524
ADVANCED WEB DESIGN TECHNOLOGIES,04:547:332,01,13525
GENDER & TECHNOLOGY,04:547:340,02,13528
GENDER & TECHNOLOGY,04:547:340,04,23207
GENDER & TECHNOLOGY,04:547:340,90,13530
GENDER & TECHNOLOGY,04:547:340,91,23208
"INFORMATION POLICIES, POLITICS AND POWER",04:547:400,01,13531
"INFORMATION POLICIES, POLITICS AND POWER",04:547:400,02,13532
DIGITAL GAME CREATION,04:547:415,01,13533
INFORMATION SECURITY,04:547:432,01,13535
INFORMATION SECURITY,04:547:432,02,13536
CERTIFICATION PRACTICUM IN ITI,04:547:445,90,13538
ITI INTERNSHIP,04:547:450,01,13539
CAPSTONE IN INFORMATION TECHNOLOGY AND INFORMATICS,04:547:455,90,13540
INDEPENDENT STUDY,04:547:460,01,13541
HONORS THESIS,04:547:465,01,13542
TOPICS IN INFORMATION TECHNOLOGY,04:547:474,01,13543
TOPICS IN INFORMATION TECHNOLOGY,04:547:475,01,13545
WRITING FOR MEDIA,04:567:200,01,13548
WRITING FOR MEDIA,04:567:200,02,13549
WRITING FOR MEDIA,04:567:200,03,13550
WRITING FOR MEDIA,04:567:200,04,13551
WRITING FOR MEDIA,04:567:200,05,13552
WRITING FOR MEDIA,04:567:200,06,13553
WRITING FOR MEDIA,04:567:200,07,13554
WRITING FOR MEDIA,04:567:200,08,13555
WRITING FOR MEDIA,04:567:200,09,13556
WRITING FOR MEDIA,04:567:200,10,13557
WRITING FOR MEDIA,04:567:200,11,13558
WRITING FOR MEDIA,04:567:200,12,13559
WRITING FOR MEDIA,04:567:200,90,13560
WRITING FOR MEDIA,04:567:200,91,13561
WRITING FOR MEDIA,04:567:200,92,13562
WRITING FOR MEDIA,04:567:200,93,13563
WRITING FOR MEDIA,04:567:200,94,23737
MEDIA ETHICS AND LAW,04:567:201,90,13565
DIGITAL NEWS WRITING AND REPORTING,04:567:205,01,13567
BROADCAST NEWS WRITING & REPORTING,04:567:206,01,13568
BROADCAST NEWS WRITING & REPORTING,04:567:206,02,13569
EXPLORING NEW MEDIA,04:567:211,90,22956
DIGITAL MEDIA PRODUCTION,04:567:212,01,13570
"GENDER, RACE, AND CLASS IN THE MEDIA",04:567:215,01,13571
"GENDER, RACE, AND CLASS IN THE MEDIA",04:567:215,02,13572
"GENDER, RACE, AND CLASS IN THE MEDIA",04:567:215,03,13573
"GENDER, RACE, AND CLASS IN THE MEDIA",04:567:215,04,23201
"GENDER, RACE, AND CLASS IN THE MEDIA",04:567:215,90,13574
"GENDER, RACE, AND CLASS IN THE MEDIA",04:567:215,91,13575
"GENDER, RACE, AND CLASS IN THE MEDIA",04:567:215,92,13576
"GENDER, RACE, AND CLASS IN THE MEDIA",04:567:215,93,13577
DIGITAL MEDIA AND SOCIETY,04:567:216,01,13578
TOPICS IN JOURNALISM AND MEDIA          STUDIES I,04:567:251,01,21872
CONSUMER MEDIA CULTURE,04:567:274,01,13579
SOCIAL MEDIA AND PARTICIPATORY CULTURE,04:567:275,01,13580
SOCIAL MEDIA AND PARTICIPATORY CULTURE,04:567:275,90,13581
WRITING THE MEDITERRANEAN,04:567:317,01,13582
PUBLIC INFORMATION AND PUBLIC RELATIONS,04:567:327,01,13583
DIGITAL MEDIA LAB,04:567:331,90,13584
MEDIA AND POPULAR CULTURE,04:567:333,01,13585
MEDIA AND POPULAR CULTURE,04:567:333,90,13586
TOPICS IN JOURNALISM AND MEDIA          STUDIES VI,04:567:353,01,21873
EDITING FOR MULTIMEDIA,04:567:373,90,13587
MEDIA FIELD PRODUCTION,04:567:374,01,13588
TELEVISION REPORTING,04:567:375,01,13589
INDEPENDENT STUDY IN JOURNALISM/MEDIA STUDIES,04:567:389,01,13590
INTERNSHIP 3 CREDITS,04:567:393,01,13591
INTERNSHIP 6 CREDITS,04:567:394,01,13592
MAGAZINE WRITING,04:567:410,01,13593
"COPYRIGHT, MEDIA, AND CULTURE",04:567:425,90,13594
MULTIMEDIA SPORTS REPORTING,04:567:432,01,13595
CRITICAL ISSUES IN SPORTS MEDIA,04:567:434,01,13596
MEDIA AND DATA,04:567:438,01,13597
"MEDIA, MOVEMENTS, AND COMMUNITY ENGAGEMENT",04:567:445,01,13598
TOPICS IN JOURNALISM AND MEDIA STUDIES VII,04:567:451,01,13599
TOPICS IN JOURNALISM AND MEDIA STUDIES VIII,04:567:452,01,13188
PRACTICUM IN JOURNALISM & MEDIA STUDIES,04:567:454,01,13600
INDEPENDENT STUDY IN MEDIA STUDIES,04:567:488,01,13601
INDEPENDENT STUDY JOURNALISM,04:567:489,01,13602
SENIOR THESIS/PROJECT,04:567:490,01,13603
CAPSTONE IN GENDER AND MEDIA,04:567:499,01,13604
INTRODUCTION TO EDUCATION,05:300:200,04,13612
INTRODUCTION TO EDUCATION,05:300:200,90,13617
INTRODUCTION TO EDUCATION,05:300:200,91,13619
INTRODUCTION TO EDUCATION FIELD BASED LAB - CLINICAL EX..,05:300:201,03,13611
INTRODUCTION TO EDUCATION FIELD BASED LAB - CLINICAL EX..,05:300:201,04,13613
INTRODUCTION TO EDUCATION FIELD BASED LAB - CLINICAL EX..,05:300:201,90,13623
INTRODUCTION TO EDUCATION FIELD BASED LAB - CLINICAL EX..,05:300:201,91,13620
INTRODUCTION TO HOW PEOPLE LEARN,05:300:202,90,13624
INTRODUCTION TO HOW PEOPLE LEARN,05:300:202,91,13625
INTRODUCTION TO HOW PEOPLE LEARN,05:300:202,92,13626
"WHY WE PLAY:  PLAY IN CHILDREN, ADULTS, AND ANIMALS",05:300:303,01,13628
ART ACROSS THE CURRICULUM,05:300:304,01,13629
ART ACROSS THE CURRICULUM,05:300:304,02,13630
CREATIVITY AND IMAGINATION IN EDUCATIONAL SETTINGS,05:300:305,01,13632
EDUCATIONAL PSYCHOLOGY: PRINCIPLES OF CLASSROOM LEARNIN..,05:300:306,01,13633
EDUCATIONAL PSYCHOLOGY: PRINCIPLES OF CLASSROOM LEARNIN..,05:300:306,90,13638
EDUCATIONAL PSYCHOLOGY: PRINCIPLES OF CLASSROOM LEARNIN..,05:300:306,91,13639
EDUCATIONAL PSYCHOLOGY: PRINCIPLES OF CLASSROOM LEARNIN..,05:300:306,92,13640
EDUCATIONAL PSYCHOLOGY: PRINCIPLES OF CLASSROOM LEARNIN..,05:300:306,93,13641
HUMAN DEVELOPMENT: BIRTH THROUGH THE TRANSITION TO ADUL..,05:300:307,90,13644
HUMAN DEVELOPMENT: BIRTH THROUGH THE TRANSITION TO ADUL..,05:300:307,91,13645
HUMAN DEVELOPMENT: BIRTH THROUGH THE TRANSITION TO ADUL..,05:300:307,92,13646
HUMAN DEVELOPMENT: BIRTH THROUGH THE TRANSITION TO ADUL..,05:300:307,93,13647
INTRODUCTION TO MOTIVATION,05:300:308,90,13650
INTRODUCTION TO MOTIVATION,05:300:308,91,13651
TUTORING: THEORY AND PRACTICE,05:300:313,90,13653
THE PRESENTATION OF SELF IN PROFESSIONALSETTINGS,05:300:314,90,13654
INTRODUCTION TO GIFTED EDUCATION,05:300:320,M1,13655
INTRODUCTION TO GIFTED EDUCATION,05:300:320,M2,13657
THE SOCIAL AND EMOTIONAL NEEDS OF GIFTEDLEARNERS,05:300:322,MA,13658
THE SOCIAL AND EMOTIONAL NEEDS OF GIFTEDLEARNERS,05:300:322,MB,13660
HIGH SCHOOL MATHEMATICS CONTENT: TEACHING AND ASSESSMEN..,05:300:341,90,13661
EDUCATION AND COMPUTERS,05:300:350,90,13663
EDUCATION AND COMPUTERS,05:300:350,91,13664
EDUCATION AND COMPUTERS,05:300:350,92,13665
EDUCATION AND COMPUTERS,05:300:350,93,13666
EDUCATION AND COMPUTERS,05:300:350,94,13667
EDUCATION AND COMPUTERS,05:300:350,95,13668
EDUCATION AND COMPUTERS,05:300:350,96,13669
EDUCATION AND COMPUTERS,05:300:350,97,13670
EDUCATION AND COMPUTERS,05:300:350,98,13671
EDUCATION AND COMPUTERS,05:300:350,99,13672
EDUCATION AND COMPUTERS,05:300:350,9A,13673
EDUCATION AND COMPUTERS,05:300:350,9B,13674
EDUCATION AND COMPUTERS,05:300:350,9C,13675
EDUCATION AND COMPUTERS,05:300:350,9D,13676
EDUCATION AND COMPUTERS,05:300:350,9E,13677
EDUCATION AND COMPUTERS,05:300:350,9F,13678
EDUCATION AND COMPUTERS,05:300:350,9G,23975
INTRODUCTION TO HIP HOP EDUCATION,05:300:367,01,13680
INTRODUCTION TO SPECIAL EDUCATION,05:300:383,01,13681
INTRODUCTION TO SPECIAL EDUCATION,05:300:383,90,13683
INTRODUCTION TO SPECIAL EDUCATION,05:300:383,91,13684
INTRODUCTION TO SPECIAL EDUCATION,05:300:383,92,13685
INDIVIDUAL AND CULTURAL DIVERSITY,05:300:401,90,13688
SPECIAL TOPICS IN EDUCATION,05:300:402,02,13690
SPECIAL TOPICS IN EDUCATION,05:300:402,M1,13691
SPECIAL TOPICS IN EDUCATION,05:300:402,M2,13692
SPECIAL TOPICS IN EDUCATION,05:300:402,M3,13693
SPECIAL TOPICS IN EDUCATION,05:300:402,M4,13694
SPECIAL TOPICS IN EDUCATION,05:300:402,M5,13695
COMMUNITY-BASED LANGUAGE LEARNING,05:300:406,01,13697
COMMUNITY-BASED ENGLISH LANGUAGE EDUCATION LEADERSHIP,05:300:407,01,13698
COMMUNITY-BASED LANGUAGE LEARNING INTERNSHIP,05:300:408,01,13699
TEACHING WRITING: SOCIAL AND COGNITIVE DIMENSIONS,05:300:423,01,13700
METHODS FOR TEACHING AND ASSESSING WORLDLANGUAGE LEARNE..,05:300:438,90,13703
METHODS FOR TEACHING AND ASSESSING ENGLISH LANGUAGE LEA..,05:300:439,01,13705
METHODS OF TEACHING AND ASSESSING SECONDARY MATHEMATICS,05:300:443,01,13707
URBAN EDUCATION 2,05:300:451,M1,13708
URBAN EDUCATION 2,05:300:451,M2,13709
URBAN EDUCATION 2,05:300:451,M4,13711
URBAN EDUCATION 2,05:300:451,M5,13712
URBAN EDUCATION 2,05:300:451,MC,13715
URBAN EDUCATION 2,05:300:451,ME,13717
TEACHING EMERGING BILINGUALS IN PK-12 CLASSROOMS 2,05:300:453,M1,13718
TEACHING EMERGING BILINGUALS IN PK-12 CLASSROOMS 2,05:300:453,M2,13719
TEACHING EMERGING BILINGUALS IN PK-12 CLASSROOMS 2,05:300:453,M4,13721
TEACHING EMERGING BILINGUALS IN PK-12 CLASSROOMS 2,05:300:453,MD,13726
TEACHING EMERGING BILINGUALS IN PK-12 CLASSROOMS 2,05:300:453,ME,13727
SCIENCE IN PK AND ELEMENTARY SCHOOL: LEARNING AND ASSES..,05:300:461,02,13729
DEMONSTRATIONS AND TECHNOLOGY IN SCIENCETEACHING,05:300:462,01,13730
"SEXUALITY, GENDER, AND THE POLITICS OF US PUBLIC SCHOOL..",05:300:465,90,13733
GLOBAL EDUCATION: 21ST CENTURY TRENDS AND ISSUES,05:300:467,90,13734
"MATERIALS, METHODS, AND ASSESSMENT FOR SECONDARY SOCIAL..",05:300:472,01,13736
LITERACY FOR STUDENTS WITH DISABILITIES,05:300:480,90,13737
MATERIALS AND METHODS IN SPECIAL EDUCATION,05:300:481,01,13739
DANCE CLINICAL PRACTICE PHASE 2,05:300:488,01,13741
LITERACY DEVELOPMENT IN THE ELEMENTARY AND MIDDLE SCHOO..,05:300:495,01,13742
LITERACY DEVELOPMENT IN THE ELEMENTARY AND MIDDLE SCHOO..,05:300:495,02,13743
CLINICAL PRACTICE PHASE 2,05:300:499,01,13744
THE CREATIVE PROCESS ONLINE,07:080:101,90,22198
THE CREATIVE PROCESS ONLINE,07:080:101,91,22199
THE CREATIVE PROCESS ONLINE,07:080:101,92,22200
THE CREATIVE PROCESS ONLINE,07:080:101,93,22202
THE CREATIVE PROCESS ONLINE,07:080:101,94,22493
THE CREATIVE PROCESS ONLINE,07:080:101,95,23871
ART APPRECIATION ONLINE,07:080:131,90,13747
ART APPRECIATION ONLINE,07:080:131,91,13748
ART APPRECIATION ONLINE,07:080:131,92,13749
ART APPRECIATION ONLINE,07:080:131,93,13750
ART APPRECIATION ONLINE,07:080:131,94,13751
ART APPRECIATION ONLINE,07:080:131,95,13752
ART APPRECIATION ONLINE,07:080:131,96,13753
ART APPRECIATION ONLINE,07:080:131,97,13754
ART APPRECIATION ONLINE,07:080:131,98,13755
ART APPRECIATION ONLINE,07:080:131,99,13756
ART APPRECIATION ONLINE,07:080:131,9A,13757
ART APPRECIATION ONLINE,07:080:131,9B,13758
ART APPRECIATION ONLINE,07:080:131,9C,13759
ART APPRECIATION ONLINE,07:080:131,9D,13760
ART APPRECIATION ONLINE,07:080:131,9E,13761
ART APPRECIATION ONLINE,07:080:131,9F,13762
ART APPRECIATION ONLINE,07:080:131,9G,13763
ART APPRECIATION ONLINE,07:080:131,9H,13764
ART APPRECIATION SHORT COURSE ONLINE,07:080:132,90,13765
ART APPRECIATION SHORT COURSE ONLINE,07:080:132,91,13766
ART APPRECIATION SHORT COURSE ONLINE,07:080:132,92,13767
ART APPRECIATION SHORT COURSE ONLINE,07:080:132,93,13768
GRAPHIC DESIGN FOR EVERYBODY ONLINE,07:080:215,90,13771
GRAPHIC DESIGN FOR EVERYBODY ONLINE,07:080:215,91,13772
GRAPHIC DESIGN FOR EVERYBODY ONLINE,07:080:215,92,13773
GRAPHIC DESIGN FOR EVERYBODY ONLINE,07:080:215,93,13774
GRAPHIC DESIGN FOR EVERYBODY ONLINE,07:080:215,94,13775
GRAPHIC DESIGN FOR EVERYBODY ONLINE,07:080:215,95,13776
MULTIMEDIA ART: SOUND ONLINE,07:080:233,90,13777
MEDIA ART AND YOU: CREATIVITY IN THE DIGITAL AGE,07:080:300,90,13778
MEDIA ART AND YOU: CREATIVITY IN THE DIGITAL AGE,07:080:300,91,13779
MEDIA ART AND YOU: CREATIVITY IN THE DIGITAL AGE,07:080:300,92,13780
MEDIA ART AND YOU: CREATIVITY IN THE DIGITAL AGE,07:080:300,93,13781
NET.ART: VISUAL AND CONTEMPORARY ARTS PRACTICES IN ONLI..,07:080:301,90,13784
DIGITAL PHOTO IMAGE ONLINE,07:080:331,90,13786
DIGITAL PHOTO IMAGE ONLINE,07:080:331,91,13787
DIGITAL PHOTO IMAGE ONLINE,07:080:331,92,13788
GLOBAL PERSPECTIVES IN DESIGN HISTORY,07:080:345,40,23874
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,90,13789
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,91,13790
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,92,13791
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,93,13792
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,94,13793
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,95,13794
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,96,13795
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,97,13796
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,98,13797
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,99,13798
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,9A,13799
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,9B,13800
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,9C,13801
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,9D,13802
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,9E,13803
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,9F,13804
SOCIAL MEDIA FOR THE ARTS ONLINE,07:080:431,9G,13805
VISUAL ARTS PRACTICE,07:081:105,01,04942
ONLINE SAFETY TRAINING,07:081:108,90,13809
DRAWING FUNDAMENTALS,07:081:121,01,13810
DRAWING FUNDAMENTALS,07:081:121,02,13811
DRAWING FUNDAMENTALS,07:081:121,03,13812
DRAWING FUNDAMENTALS,07:081:121,04,13813
4-D FUNDAMENTALS,07:081:122,01,13814
4-D FUNDAMENTALS,07:081:122,02,13815
4-D FUNDAMENTALS,07:081:122,03,13816
4-D FUNDAMENTALS,07:081:122,04,13817
4-D FUNDAMENTALS,07:081:122,05,13818
SEMINAR IN CONTEMPORARY ART-B,07:081:201,01,13819
SEMINAR IN CONTEMPORARY ART-B,07:081:201,02,13820
DRAWING 1-A,07:081:221,01,13821
DRAWING 1-A,07:081:221,02,13822
DRAWING I - B,07:081:222,01,13823
DRAWING I - B,07:081:222,02,13824
VISUAL THINKING I-B,07:081:228,01,13825
VISUAL THINKING I-B,07:081:228,02,13826
VISUAL THINKING I-B,07:081:228,03,13827
VISUAL THINKING I-B,07:081:228,04,13828
VISUAL THINKING I-B,07:081:228,05,13829
VISUAL THINKING I-B,07:081:228,06,13830
VISUAL THINKING I-B,07:081:228,07,13831
VISUAL THINKING I-B,07:081:228,08,13832
DESIGN I - B,07:081:232,01,13833
DESIGN I - B,07:081:232,02,13834
DESIGN I - B,07:081:232,03,13835
DESIGN I - B,07:081:232,04,13836
MEDIA I-A,07:081:243,01,13841
MEDIA I-A,07:081:243,02,13842
MEDIA I - B,07:081:244,01,13844
MEDIA I - B,07:081:244,02,13845
PAINTING I - B,07:081:252,01,13847
PAINTING I - B,07:081:252,02,13848
PAINTING I - B,07:081:252,03,13849
PAINTING I - B,07:081:252,04,13850
PHOTOGRAPHY I-A,07:081:261,01,13851
PHOTOGRAPHY I-A,07:081:261,02,13852
PHOTOGRAPHY I - B,07:081:262,01,13855
PHOTOGRAPHY I - B,07:081:262,02,13856
PRINT I-A,07:081:271,01,13857
PRINT I-A,07:081:271,02,13858
SCULPTURE I - B,07:081:282,01,13863
SCULPTURE I - B,07:081:282,02,13864
SEMINAR IN MEDIA,07:081:303,01,13865
CERAMIC SCULPTURE,07:081:314,01,13866
DRAWING 2A:DRAWING & ANIMATION,07:081:321,01,13867
DRAWING II - B,07:081:322,01,13869
FIGURE DRAWING II,07:081:324,01,13871
SEMINAR IN PRINTMAKING,07:081:327,01,13872
DESIGN SEMINAR A: HISTORIES,07:081:328,01,13873
SEMINAR IN SCULPTURE,07:081:330,01,13874
DESIGN II - B,07:081:332,01,13875
DESIGN II - B,07:081:332,02,13876
DESIGN II - B,07:081:332,03,13877
MEDIA II - B,07:081:344,01,13878
PAINTING II - B,07:081:352,01,13880
PAINTING II - B,07:081:352,02,13881
PHOTOGRAPHY II - B,07:081:362,01,13882
PHOTOGRAPHY II - B,07:081:362,02,13883
PRINT II-A,07:081:371,01,13886
SCULPTURE II - B,07:081:382,01,13889
DESIGN SEMINAR B: CONTEMPORARY          PRACTICE,07:081:383,01,13890
INDEPENDENT STUDY,07:081:392,01,13892
INTERNSHIPS,07:081:394,01,04943
ADVANCED CERAMIC SCULPTURE,07:081:414,01,13894
DRAWING III - B,07:081:422,01,13895
DRAWING III - B,07:081:422,02,13897
DESIGN III-B,07:081:432,01,13899
DESIGN III-B,07:081:432,02,13900
DESIGN III-B,07:081:432,03,13901
MEDIA III - B,07:081:442,01,13905
ADV MEDIA - B,07:081:447,01,13906
PAINTING III - B,07:081:452,01,13907
PAINTING III - B,07:081:452,02,13909
PAINTING III - B,07:081:452,03,23711
ADV PAINTING - B,07:081:454,01,13908
ADV PAINTING - B,07:081:454,02,13910
ADV PAINTING - B,07:081:454,03,23712
ADV DRAWING - B,07:081:456,01,13896
ADV DRAWING - B,07:081:456,02,13898
PHOTOGRAPHY III - B,07:081:462,01,13911
ADV PHOTOGRAPHY - B,07:081:464,01,13912
PRINT III - B,07:081:472,01,13915
ADV PRINT - A,07:081:473,01,13919
SCULPTURE III - B,07:081:482,01,13921
INDEPENDENT STUDY,07:081:492,01,13922
INTERNSHIPS,07:081:494,01,13923
THESIS & EXHIB - B,07:081:498,01,13924
THESIS & EXHIB - B,07:081:498,02,13925
THESIS & EXHIB - B,07:081:498,03,13926
THESIS & EXHIB - B,07:081:498,04,13927
THESIS & EXHIB - B,07:081:498,05,23325
DANCE APPRECIATION,07:203:101,01,13932
STREET & CLUB DANCES,07:203:110,01,13933
MODERN DANCE 1,07:203:123,01,13934
MODERN DANCE 2,07:203:124,01,13935
DANCE APPRECIATION ONLINE,07:203:131,90,13936
DANCE APPRECIATION ONLINE,07:203:131,91,13937
DANCE APPRECIATION ONLINE,07:203:131,92,13938
DANCE APPRECIATION ONLINE,07:203:131,93,13939
HISTORY OF BROADWAY DANCE ONLINE,07:203:132,90,13941
HISTORY OF BROADWAY DANCE ONLINE,07:203:132,91,13942
HISTORY OF BROADWAY DANCE ONLINE,07:203:132,92,13943
HISTORY OF BROADWAY DANCE ONLINE,07:203:132,93,13944
HISTORY OF BROADWAY DANCE ONLINE,07:203:132,94,13945
HISTORY OF BROADWAY DANCE ONLINE,07:203:132,95,13946
HISTORY OF BROADWAY DANCE ONLINE,07:203:132,96,13947
BALLET 1,07:203:149,01,13948
BALLET 2,07:203:150,01,13949
JAZZ DANCE 1,07:203:155,01,22961
PILATES MAT,07:203:160,01,13950
PILATES MAT,07:203:160,02,13951
PILATES MAT,07:203:160,03,13952
PILATES MAT,07:203:160,04,13953
PILATES MAT,07:203:160,05,13954
PILATES MAT,07:203:160,06,23430
YOGA FOR WELLNESS 1,07:203:170,01,13955
YOGA FOR WELLNESS 1,07:203:170,02,13956
YOGA FOR WELLNESS 1,07:203:170,03,13957
YOGA FOR WELLNESS 1,07:203:170,04,13958
YOGA FOR WELLNESS 1,07:203:170,05,13959
YOGA FOR WELLNESS 1,07:203:170,06,23429
YOGA FOR WELLNESS 1,07:203:170,07,24021
DANCE ASSEMBLY,07:206:100,01,13971
RHYTHM FOR DANCERS,07:206:126,01,13972
RHYTHM FOR DANCERS,07:206:126,02,13973
PERFORMANCE SKILLS-I,07:206:145,01,13974
AFRICAN DIASPORIC MOVEMENT PRACTICES 2,07:206:146,01,13975
AFRICAN DIASPORIC MOVEMENT PRACTICES 2,07:206:146,02,13976
CLASSICAL/TRADITIONAL MOVEMENT          PRACTICES 2,07:206:147,01,13977
CLASSICAL/TRADITIONAL MOVEMENT          PRACTICES 2,07:206:147,02,21769
CONTEMPORARY FUSION MOVEMENT            PRACTICES 2,07:206:148,01,13978
CONTEMPORARY FUSION MOVEMENT            PRACTICES 2,07:206:148,02,13979
SOMATIC MOVEMENT PRACTICES 2,07:206:149,01,13980
SOMATIC MOVEMENT PRACTICES 2,07:206:149,02,13981
BALLET: POINTE CLASS,07:206:154,01,13982
"BALLET JUMPS,TURNS & PARTNERING",07:206:155,01,13983
PRODUCTION STUDY,07:206:161,01,13984
CHOREOGRAPHY 1,07:206:235,01,13985
CHOREOGRAPHY 1,07:206:235,02,22941
DANCE PRODUCTION,07:206:237,01,13986
PERFORMANC SKILLS-II,07:206:245,01,13987
AFRICAN DIASPORIC MOVEMENT PRACTICES 4,07:206:264,01,13988
CLASSICAL/TRADITIONAL MOVEMENT          PRACTICES 4,07:206:265,01,13989
CONTEMPORARY FUSION MOVEMENT            PRACTICES 4,07:206:266,01,13990
SOMATIC MOVEMENT PRACTICES 4,07:206:267,01,13991
JAZZ DANCE 2,07:206:274,01,13992
LAT & HISP DANCE,07:206:277,01,13993
ADVANCED BALLET: CLASSICAL/TRADITIONAL DANCE,07:206:312,01,13994
KINESIOLOGY-DANCE,07:206:325,01,13995
ADAPTIVE MOVEMENT THROUGH DANCE,07:206:326,90,13996
VIDEO FOR DANCE,07:206:344,01,23921
ADV IMPROVISATION,07:206:345,01,13999
TEACHING AS AN ARTIST,07:206:352,01,14000
AFRICAN DIASPORIC MOVEMENT PRACTICES 6,07:206:356,01,13963
CLASSICAL/TRADITIONAL MOVEMENT          PRACTICES 6,07:206:357,01,13961
CONTEMPORARY FUSION MOVEMENT            PRACTICES 6,07:206:358,01,13965
CONTEMPORARY FUSION MOVEMENT            PRACTICES 6,07:206:358,02,13967
UNIVERSITY DANCEWORKS,07:206:360,01,14002
DANCE REPERTORY,07:206:363,01,14003
DANCE REPERTORY,07:206:363,02,14004
DANCE REPERTORY,07:206:363,03,14005
AFRICAN DIASPORIC MOVEMENT PRACTICES 8,07:206:426,01,21770
